name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.set_schools_audit()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_schools_audit`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_schools_audit"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_set_schools_audit_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.set_student_aee_codes(p_student_id uuid, p_codes text[])` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_student_aee_codes`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_student_aee_codes"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_student_id uuid, p_codes text[]"",""security_definer"":true}","authenticated_security_definer_function_executable_public_set_student_aee_codes_p_student_id uuid, p_codes text[]"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.staff_login_by_hash(p_email text, p_password_hash text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/staff_login_by_hash`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""staff_login_by_hash"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_email text, p_password_hash text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_staff_login_by_hash_p_email text, p_password_hash text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_aee_catalog_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_aee_catalog_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_aee_catalog_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_aee_catalog_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_agenda_event_class_school()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_agenda_event_class_school`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_agenda_event_class_school"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_agenda_event_class_school_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_agenda_event_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_agenda_event_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_agenda_event_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_agenda_event_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_attendance_call_class()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_attendance_call_class`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_attendance_call_class"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_attendance_call_class_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_attendance_mark_school()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_attendance_mark_school`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_attendance_mark_school"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_attendance_mark_school_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_avatar_profile_to_staff()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_avatar_profile_to_staff`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_avatar_profile_to_staff"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_avatar_profile_to_staff_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_avatar_staff_to_profile()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_avatar_staff_to_profile`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_avatar_staff_to_profile"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_avatar_staff_to_profile_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_book_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_book_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_book_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_book_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_book_loan_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_book_loan_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_book_loan_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_book_loan_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_occurrence_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_occurrence_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_occurrence_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_occurrence_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_olympiad_entry_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_olympiad_entry_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_olympiad_entry_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_olympiad_entry_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_olympiad_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_olympiad_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_olympiad_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_olympiad_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_profile_meu_perfil()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_profile_meu_perfil`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_profile_meu_perfil"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_profile_meu_perfil_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_report_card_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_report_card_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_report_card_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_report_card_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_school_staff_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_school_staff_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_school_staff_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_school_staff_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_secretary_document_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_secretary_document_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_secretary_document_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_secretary_document_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_staff_permission_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_staff_permission_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_staff_permission_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_staff_permission_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_student_aee_enrollment_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_student_aee_enrollment_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_student_aee_enrollment_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_student_aee_enrollment_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_student_class_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_student_class_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_student_class_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_student_class_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_user_session_fields()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_user_session_fields`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_user_session_fields"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_user_session_fields_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.touch_permissions_meta(p_school_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/touch_permissions_meta`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""touch_permissions_meta"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_school_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_touch_permissions_meta_p_school_id uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.trg_refresh_student_aee_codes()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/trg_refresh_student_aee_codes`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""trg_refresh_student_aee_codes"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_trg_refresh_student_aee_codes_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.turma_lotacao_rows(p_turma_code text, p_year integer)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/turma_lotacao_rows`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""turma_lotacao_rows"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_turma_code text, p_year integer"",""security_definer"":true}","authenticated_security_definer_function_executable_public_turma_lotacao_rows_p_turma_code text, p_year integer"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.upsert_role_default(p_role text, p_module_id text, p_view boolean, p_create boolean, p_edit boolean, p_delete boolean, p_school_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/upsert_role_default`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""upsert_role_default"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_role text, p_module_id text, p_view boolean, p_create boolean, p_edit boolean, p_delete boolean, p_school_id uuid"",""security_definer"":true}","authenticated_security_definer_function_executable_public_upsert_role_default_p_role text, p_module_id text, p_view boolean, p_create boolean, p_edit boolean, p_delete boolean, p_school_id uuid"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.user_can_access_school(p_school_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/user_can_access_school`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""user_can_access_school"",""schema"":""public"",""language"":""sql"",""arguments"":""p_school_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_user_can_access_school_p_school_id uuid
auth_leaked_password_protection,Leaked Password Protection Disabled,WARN,EXTERNAL,"[""SECURITY""]",Leaked password protection is currently disabled.,Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security.,https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection,"{""type"":""auth"",""entity"":""Auth""}",auth_leaked_password_protection